ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
figured,64,204,2.82E-05,3.07E-05,-0.084113825
submitting,71,226,3.13E-05,3.40E-05,-0.083044994
appointment,54,172,2.38E-05,2.59E-05,-0.082905285
devices,112,356,4.93E-05,5.36E-05,-0.082562264
options,312,990,0.00013733,0.000149131,-0.081866144
nations,73,232,3.21E-05,3.49E-05,-0.081579394
sponsored,228,723,0.000100356,0.000108911,-0.081024969
expense,68,216,2.99E-05,3.25E-05,-0.080913795
reader,98,311,4.31E-05,4.68E-05,-0.080764921
entirely,75,238,3.30E-05,3.59E-05,-0.080187675
cs,259,820,0.000114001,0.000123523,-0.079542404
letters,199,630,8.76E-05,9.49E-05,-0.079281799
rob,73,231,3.21E-05,3.48E-05,-0.07738015
items,214,675,9.42E-05,0.00010168,-0.07569959
and,45576,143629,0.020060724,0.021635875,-0.075585299
vision,84,265,3.70E-05,3.99E-05,-0.074704654
road,173,545,7.61E-05,8.21E-05,-0.074290987
falls,59,186,2.60E-05,2.80E-05,-0.073230429
kids,87,274,3.83E-05,4.13E-05,-0.073117052
94,53,167,2.33E-05,2.52E-05,-0.072447276
terms,476,1494,0.000209516,0.000225052,-0.071203141
oh,99,311,4.36E-05,4.68E-05,-0.070841439
et,952,2985,0.000419032,0.000449652,-0.070364459
digital,346,1085,0.000152295,0.000163441,-0.070188127
going,589,1846,0.000259254,0.000278076,-0.069826721
listed,246,771,0.000108279,0.000116141,-0.069473798
intended,255,799,0.000112241,0.000120359,-0.069238181
majority,103,323,4.53E-05,4.87E-05,-0.069186551
55,249,780,0.0001096,0.000117497,-0.068969735
demo,73,229,3.21E-05,3.45E-05,-0.068928389
could,1522,4765,0.000669923,0.000717786,-0.068909489
g,1334,4176,0.000587173,0.000629061,-0.068795289
enclosed,74,232,3.26E-05,3.49E-05,-0.068381698
require,224,701,9.86E-05,0.000105597,-0.067932542
sign,399,1248,0.000175624,0.000187995,-0.067700081
wide,282,882,0.000124125,0.000132862,-0.067495899
cette,52,163,2.29E-05,2.46E-05,-0.067399466
sunday,192,600,8.45E-05,9.04E-05,-0.066410874
matters,78,244,3.43E-05,3.68E-05,-0.066328479
recommended,103,322,4.53E-05,4.85E-05,-0.066148314
behind,113,353,4.97E-05,5.32E-05,-0.065542164
approval,147,459,6.47E-05,6.91E-05,-0.065376622
done,517,1612,0.000227563,0.000242827,-0.064649583
player,82,256,3.61E-05,3.86E-05,-0.064466533
president,351,1093,0.000154496,0.000164646,-0.06323532
distance,87,271,3.83E-05,4.08E-05,-0.062369595
nearly,115,358,5.06E-05,5.39E-05,-0.062147773
allows,164,510,7.22E-05,7.68E-05,-0.061455528
bringing,71,221,3.13E-05,3.33E-05,-0.061318088
range,269,836,0.000118403,0.000125933,-0.061152957
47,122,379,5.37E-05,5.71E-05,-0.060164992
came,261,810,0.000114882,0.000122016,-0.05974574
ca,567,1759,0.000249571,0.000264971,-0.059646065
miles,67,208,2.95E-05,3.13E-05,-0.058652289
10,3403,10538,0.001497864,0.001587415,-0.058029342
myself,185,573,8.14E-05,8.63E-05,-0.057579595
usage,122,378,5.37E-05,5.69E-05,-0.057568522
xrp,59,183,2.60E-05,2.76E-05,-0.057534679
public,388,1201,0.000170782,0.000180915,-0.057314973
updates,137,424,6.03E-05,6.39E-05,-0.056577362
is,20336,62863,0.00895109,0.009469508,-0.056295529
ir,73,226,3.21E-05,3.40E-05,-0.056115282
application,399,1231,0.000175624,0.000185434,-0.054057726
gl,174,537,7.66E-05,8.09E-05,-0.053993343
56,127,392,5.59E-05,5.90E-05,-0.053873554
fair,82,253,3.61E-05,3.81E-05,-0.052978248
43,146,450,6.43E-05,6.78E-05,-0.052580813
them,1717,5288,0.000755754,0.00079657,-0.052530414
times,493,1518,0.000216999,0.000228667,-0.052142284
needs,329,1013,0.000144813,0.000152596,-0.052000507
sun,214,659,9.42E-05,9.93E-05,-0.05194686
part,928,2856,0.000408468,0.00043022,-0.051758712
when,1919,5899,0.000844667,0.000888609,-0.050656755
function,247,758,0.000108719,0.000114183,-0.048595455
doing,370,1134,0.000162859,0.000170823,-0.047455539
expertise,59,181,2.60E-05,2.73E-05,-0.046932288
cc,1592,4868,0.000700734,0.000733302,-0.0453654
took,209,639,9.20E-05,9.63E-05,-0.044830361
support,854,2609,0.000375896,0.000393013,-0.044412137
very,1422,4344,0.000625907,0.000654368,-0.044398475
production,290,885,0.000127646,0.000133314,-0.043112806
it,11924,36366,0.005248466,0.005478074,-0.042809716
maintain,98,299,4.31E-05,4.50E-05,-0.042254004
cool,57,174,2.51E-05,2.62E-05,-0.042098841
1800,62,189,2.73E-05,2.85E-05,-0.040882441
double,184,560,8.10E-05,8.44E-05,-0.040250632
zur,113,344,4.97E-05,5.18E-05,-0.04019858
guidelines,119,362,5.24E-05,5.45E-05,-0.03951785
alto,69,210,3.04E-05,3.16E-05,-0.03946434
available,1442,4376,0.00063471,0.000659189,-0.037782216
proposal,205,621,9.02E-05,9.35E-05,-0.035669445
pedido,100,303,4.40E-05,4.56E-05,-0.035507007
excited,101,306,4.45E-05,4.61E-05,-0.035418728
efficient,65,197,2.86E-05,2.97E-05,-0.035340149
interested,678,2052,0.000298428,0.000309108,-0.035044134
19,680,2057,0.000299309,0.000309861,-0.034534291
anything,389,1175,0.000171222,0.000176999,-0.032991168
put,512,1545,0.000225362,0.000232735,-0.032051212
stories,105,317,4.62E-05,4.78E-05,-0.031996897
insert,53,160,2.33E-05,2.41E-05,-0.031298511
too,592,1785,0.000260575,0.000268887,-0.031285466
dich,60,181,2.64E-05,2.73E-05,-0.030743344
goal,145,437,6.38E-05,6.58E-05,-0.030466015
recent,630,1898,0.000277301,0.000285909,-0.030464565
visiting,66,199,2.91E-05,3.00E-05,-0.030357916
manual,163,491,7.17E-05,7.40E-05,-0.030018435
connected,74,223,3.26E-05,3.36E-05,-0.029938171
accurate,75,226,3.30E-05,3.40E-05,-0.029891804
noticed,80,241,3.52E-05,3.63E-05,-0.029676844
requires,136,409,5.99E-05,6.16E-05,-0.028330361
jobs,182,547,8.01E-05,8.24E-05,-0.027836092
latest,391,1173,0.000172102,0.000176697,-0.026198654
58,128,384,5.63E-05,5.78E-05,-0.025895274
continuing,75,225,3.30E-05,3.39E-05,-0.025584023
compatible,65,195,2.86E-05,2.94E-05,-0.025470275
significantly,59,177,2.60E-05,2.67E-05,-0.025384195
vary,55,165,2.42E-05,2.49E-05,-0.025316784
fail,52,156,2.29E-05,2.35E-05,-0.025259701
sch,50,150,2.20E-05,2.26E-05,-0.025218003
side,194,581,8.54E-05,8.75E-05,-0.024347554
others,489,1463,0.000215238,0.000220382,-0.023510565
as,12205,36411,0.005372151,0.005484852,-0.020758003
deine,67,200,2.95E-05,3.01E-05,-0.020667955
gov,63,188,2.77E-05,2.83E-05,-0.020318763
msn,61,182,2.68E-05,2.74E-05,-0.020127559
ckwunsch,53,158,2.33E-05,2.38E-05,-0.019223875
down,681,2028,0.000299749,0.000305492,-0.018917148
ny,226,673,9.95E-05,0.000101379,-0.018760121
fam,90,268,3.96E-05,4.04E-05,-0.018452489
relation,169,503,7.44E-05,7.58E-05,-0.018185822
yes,409,1217,0.000180025,0.000183326,-0.018066094
new,4042,12023,0.001779126,0.001811111,-0.017808546
commerce,74,220,3.26E-05,3.31E-05,-0.016788073
larger,109,324,4.80E-05,4.88E-05,-0.016785358
for,23558,69982,0.010369285,0.010541895,-0.016507626
remaining,66,196,2.91E-05,2.95E-05,-0.015661744
morning,348,1033,0.000153176,0.000155608,-0.01565519
community,377,1119,0.00016594,0.000168563,-0.015588915
been,2752,8162,0.00121132,0.001229501,-0.014885723
chain,81,240,3.57E-05,3.62E-05,-0.013548983
owns,51,151,2.24E-05,2.27E-05,-0.012631794
regarding,344,1018,0.000151415,0.000153349,-0.012607406
debt,301,890,0.000132488,0.000134067,-0.011759566
contain,208,615,9.16E-05,9.26E-05,-0.011693817
meant,86,254,3.79E-05,3.83E-05,-0.010449013
hotmail,62,183,2.73E-05,2.76E-05,-0.009733495
minimal,79,233,3.48E-05,3.51E-05,-0.009067648
paulo,76,224,3.35E-05,3.37E-05,-0.008399314
view,519,1529,0.000228443,0.000230324,-0.008166325
currently,398,1172,0.000175184,0.000176547,-0.007707741
game,211,621,9.29E-05,9.35E-05,-0.007133025
after,1390,4090,0.000611822,0.000616106,-0.00696648
label,69,203,3.04E-05,3.06E-05,-0.006618887
k,1058,3111,0.000465689,0.000468632,-0.00628703
lot,434,1275,0.000191029,0.000192062,-0.005365516
will,9961,29233,0.004384432,0.004403578,-0.004356353
contracts,191,560,8.41E-05,8.44E-05,-0.00336006
37,146,428,6.43E-05,6.45E-05,-0.003203411
attack,70,205,3.08E-05,3.09E-05,-0.002180646
coverage,82,240,3.61E-05,3.62E-05,-0.001611664
thinking,153,447,6.73E-05,6.73E-05,0.000140634
while,869,2537,0.000382499,0.000382167,0.000866695
one,4236,12356,0.001864517,0.001861274,0.001740115
encomenda,60,175,2.64E-05,2.64E-05,0.001755453
most,1548,4511,0.000681367,0.000679525,0.002704338
solution,193,562,8.50E-05,8.47E-05,0.003411507
welcome,531,1546,0.000233725,0.000232885,0.003583827
800,224,652,9.86E-05,9.82E-05,0.003826006
prove,65,189,2.86E-05,2.85E-05,0.004737652
long,753,2189,0.00033144,0.000329745,0.00511306
org,287,833,0.000126326,0.000125481,0.006659079
agreements,59,171,2.60E-05,2.58E-05,0.007834376
carolina,59,171,2.60E-05,2.58E-05,0.007834376
neg,86,249,3.79E-05,3.75E-05,0.008921042
note,771,2231,0.000339363,0.000336072,0.0097178
city,490,1417,0.000215678,0.000213453,0.010323433
s,12838,37073,0.005650772,0.005584574,0.01178188
him,551,1590,0.000242528,0.000239513,0.012457223
traded,68,196,2.99E-05,2.95E-05,0.013211997
utility,187,539,8.23E-05,8.12E-05,0.013491408
perfectly,84,242,3.70E-05,3.65E-05,0.013767462
sees,50,144,2.20E-05,2.17E-05,0.013839682
c,2569,7401,0.001130771,0.001114866,0.014152383
music,232,668,0.000102117,0.000100626,0.014568871
1,6457,18589,0.002842112,0.002800196,0.014852937
host,97,279,4.27E-05,4.20E-05,0.015399063
began,105,302,4.62E-05,4.55E-05,0.015459572
box,575,1654,0.000253092,0.000249154,0.015619361
plain,134,385,5.90E-05,5.80E-05,0.016576434
a,45386,130378,0.019977094,0.019639781,0.0170283
objective,54,155,2.38E-05,2.33E-05,0.017096586
responded,92,264,4.05E-05,3.98E-05,0.017662725
voice,192,551,8.45E-05,8.30E-05,0.01781129
dedicated,76,218,3.35E-05,3.28E-05,0.017959796
portion,83,238,3.65E-05,3.59E-05,0.018326926
third,398,1140,0.000175184,0.000171726,0.0198176
subscribed,87,249,3.83E-05,3.75E-05,0.020185987
everyday,92,263,4.05E-05,3.96E-05,0.021364534
49,298,851,0.000131168,0.000128192,0.022769159
connection,178,508,7.83E-05,7.65E-05,0.023265029
half,259,738,0.000114001,0.00011117,0.024926212
qu,103,293,4.53E-05,4.41E-05,0.026233311
strategy,122,347,5.37E-05,5.23E-05,0.026460213
erhalten,327,930,0.000143932,0.000140093,0.026849891
commitment,76,216,3.35E-05,3.25E-05,0.026902861
clean,114,324,5.02E-05,4.88E-05,0.027169299
computer,966,2744,0.000425194,0.000413349,0.028188001
backup,61,173,2.68E-05,2.61E-05,0.028758437
create,288,816,0.000126766,0.00012292,0.030564658
non,449,1269,0.000197632,0.000191159,0.033131352
surprised,62,175,2.73E-05,2.64E-05,0.033367693
year,1207,3409,0.000531273,0.000513522,0.033917406
able,561,1584,0.00024693,0.000238609,0.034135095
major,514,1451,0.000226242,0.000218575,0.034324049
costs,253,714,0.00011136,0.000107555,0.034455079
teach,128,361,5.63E-05,5.44E-05,0.034787193
youd,53,149,2.33E-05,2.24E-05,0.036992289
sample,118,332,5.19E-05,5.00E-05,0.037085362
regardless,69,194,3.04E-05,2.92E-05,0.037260957
then,1400,3939,0.000616224,0.00059336,0.037746322
request,696,1957,0.000306351,0.000294797,0.038317576
person,552,1552,0.000242968,0.000233789,0.03835082
better,628,1765,0.00027642,0.000265875,0.038754629
under,848,2383,0.000373256,0.000358969,0.038922215
above,692,1944,0.000304591,0.000292839,0.039215053
spam,425,1193,0.000187068,0.00017971,0.039908468
investments,139,390,6.12E-05,5.87E-05,0.039924614
finding,113,317,4.97E-05,4.78E-05,0.039930055
having,469,1316,0.000206435,0.000198239,0.040314752
documents,236,662,0.000103878,9.97E-05,0.04043236
ask,367,1029,0.000161539,0.000155006,0.041023241
virtual,181,507,7.97E-05,7.64E-05,0.041714607
solo,54,151,2.38E-05,2.27E-05,0.042154515
attempts,67,187,2.95E-05,2.82E-05,0.044309927
commercial,311,869,0.00013689,0.000130904,0.044381611
entitled,62,173,2.73E-05,2.61E-05,0.044439645
10px,81,226,3.57E-05,3.40E-05,0.044888981
personally,76,212,3.35E-05,3.19E-05,0.045032563
0,3774,10538,0.001661163,0.001587415,0.045383121
south,379,1058,0.000166821,0.000159374,0.045385619
einem,75,209,3.30E-05,3.15E-05,0.04599056
proof,89,248,3.92E-05,3.74E-05,0.046261627
with,12532,34961,0.005516083,0.005266428,0.046307022
defense,60,167,2.64E-05,2.52E-05,0.046798358
visual,102,284,4.49E-05,4.28E-05,0.047185219
reason,310,863,0.00013645,0.00013,0.048060117
seeking,110,306,4.84E-05,4.61E-05,0.048139563
seen,308,857,0.000135569,0.000129096,0.048558174
coming,252,701,0.00011092,0.000105597,0.04873425
work,2305,6412,0.001014568,0.000965886,0.04912321
ihr,443,1232,0.000194991,0.000185585,0.049180464
hand,291,808,0.000128087,0.000121715,0.050619154
id,734,2037,0.000323077,0.000306848,0.051375819
tu,82,227,3.61E-05,3.42E-05,0.052536997
radio,125,346,5.50E-05,5.21E-05,0.053145801
got,500,1385,0.00022008,0.000208633,0.053167923
marco,59,163,2.60E-05,2.46E-05,0.053915269
may,3201,8860,0.001408952,0.001334646,0.054140406
numerous,89,246,3.92E-05,3.71E-05,0.054146907
cycle,50,138,2.20E-05,2.08E-05,0.054485092
offices,84,232,3.70E-05,3.49E-05,0.054817648
av,58,160,2.55E-05,2.41E-05,0.055302835
law,256,707,0.000112681,0.000106501,0.055899827
careful,53,146,2.33E-05,2.20E-05,0.056455923
del,174,480,7.66E-05,7.23E-05,0.056769621
are,11666,32187,0.005134905,0.004848561,0.057367881
directory,345,951,0.000151855,0.000143256,0.057901127
answer,340,937,0.000149654,0.000141147,0.058125741
p,2829,7796,0.001245212,0.001174368,0.058527501
based,1145,3155,0.000503983,0.00047526,0.058559866
feeling,72,198,3.17E-05,2.98E-05,0.05875127
via,746,2054,0.000328359,0.000309409,0.059258665
tx,221,608,9.73E-05,9.16E-05,0.059619483
asking,208,572,9.16E-05,8.62E-05,0.059986991
auto,369,1015,0.000162419,0.000152897,0.060035124
keeping,91,250,4.01E-05,3.77E-05,0.060113957
war,176,483,7.75E-05,7.28E-05,0.061906028
20px,93,255,4.09E-05,3.84E-05,0.06203468
neither,93,255,4.09E-05,3.84E-05,0.06203468
these,2799,7686,0.001232007,0.001157798,0.062073133
exchange,392,1076,0.000172543,0.000162086,0.06214781
tips,147,403,6.47E-05,6.07E-05,0.062757907
fuel,88,241,3.87E-05,3.63E-05,0.063119765
really,758,2078,0.000333641,0.000313024,0.06358881
stay,175,479,7.70E-05,7.22E-05,0.064483671
8,1655,4533,0.000728465,0.000682839,0.064588838
many,1577,4316,0.000694132,0.00065015,0.065361344
world,1223,3347,0.000538315,0.000504183,0.065380311
deep,78,213,3.43E-05,3.21E-05,0.065700189
ensure,222,607,9.77E-05,9.14E-05,0.065716624
figure,111,303,4.89E-05,4.56E-05,0.066649162
places,126,344,5.55E-05,5.18E-05,0.066659963
involved,275,751,0.000121044,0.000113129,0.067055704
faith,68,185,2.99E-05,2.79E-05,0.069024826
2,5124,13973,0.002255379,0.002104854,0.069040191
management,830,2263,0.000365333,0.000340892,0.069046757
deze,119,324,5.24E-05,4.88E-05,0.069273017
water,139,378,6.12E-05,5.69E-05,0.070645971
method,330,898,0.000145253,0.000135272,0.070681634
why,745,2027,0.000327919,0.000305342,0.071110692
select,228,619,0.000100356,9.32E-05,0.072751517
moving,136,369,5.99E-05,5.56E-05,0.072858295
off,848,2300,0.000373256,0.000346466,0.074273045
busy,54,146,2.38E-05,2.20E-05,0.074386579
detected,192,520,8.45E-05,7.83E-05,0.075007842
capable,50,135,2.20E-05,2.03E-05,0.075444586
because,1400,3791,0.000616224,0.000571066,0.075977687
het,193,522,8.50E-05,7.86E-05,0.076351585
promote,87,235,3.83E-05,3.54E-05,0.076507524
much,1253,3389,0.00055152,0.00051051,0.077123796
display,274,740,0.000120604,0.000111472,0.078067844
else,434,1171,0.000191029,0.000176396,0.079262662
almost,281,758,0.000123685,0.000114183,0.079267489
52,151,407,6.65E-05,6.13E-05,0.079484558
way,1523,4106,0.000670363,0.000618516,0.080371302
information,4317,11635,0.00190017,0.001752664,0.080762049
announced,208,560,9.16E-05,8.44E-05,0.080943388
finance,224,603,9.86E-05,9.08E-05,0.081134677
officials,99,266,4.36E-05,4.01E-05,0.081925781
co,528,1420,0.000232404,0.000213905,0.082577061
cooperation,127,341,5.59E-05,5.14E-05,0.083018303
een,262,704,0.000115322,0.000106049,0.083078088
requirements,339,911,0.000149214,0.000137231,0.083139438
subscribe,114,306,5.02E-05,4.61E-05,0.083147368
6,1948,5236,0.000857431,0.000788737,0.0834073
ability,280,752,0.000123245,0.000113279,0.083608861
34,339,910,0.000149214,0.00013708,0.084229786
factor,68,182,2.99E-05,2.74E-05,0.084803128
each,1484,3983,0.000653197,0.000599988,0.084833685
realize,93,249,4.09E-05,3.75E-05,0.085234126
fully,216,579,9.51E-05,8.72E-05,0.085302293
tinha,174,466,7.66E-05,7.02E-05,0.085960345
upgrade,142,380,6.25E-05,5.72E-05,0.086473066
experts,120,321,5.28E-05,4.84E-05,0.086599906
telling,73,195,3.21E-05,2.94E-05,0.086893997
certain,377,1009,0.00016594,0.000151993,0.08724404
straight,69,184,3.04E-05,2.77E-05,0.088386783
strategies,164,438,7.22E-05,6.60E-05,0.088626294
voor,148,395,6.51E-05,5.95E-05,0.089157386
capital,432,1154,0.000190149,0.000173835,0.089208703
amounts,80,213,3.52E-05,3.21E-05,0.090310182
geen,86,229,3.79E-05,3.45E-05,0.09038654
il,270,720,0.000118843,0.000108459,0.090635546
register,342,912,0.000150535,0.000137381,0.090802509
meet,293,781,0.000128967,0.000117648,0.091120846
possa,112,298,4.93E-05,4.49E-05,0.091718397
stanley,76,202,3.35E-05,3.04E-05,0.091849162
connect,126,335,5.55E-05,5.05E-05,0.092662583
players,99,263,4.36E-05,3.96E-05,0.092990351
chten,158,420,6.95E-05,6.33E-05,0.093198188
bis,146,388,6.43E-05,5.84E-05,0.093341093
mutual,69,183,3.04E-05,2.76E-05,0.093646121
la,1346,3579,0.000592455,0.000539131,0.094150544
nice,212,563,9.33E-05,8.48E-05,0.094507287
sea,56,148,2.46E-05,2.23E-05,0.096293509
kind,405,1074,0.000178265,0.000161784,0.096437105
zum,96,254,4.23E-05,3.83E-05,0.096867287
und,1364,3614,0.000600378,0.000544403,0.097698805
allow,363,961,0.000159778,0.000144762,0.098046878
soon,515,1362,0.000226682,0.000205168,0.099260351
failure,94,248,4.14E-05,3.74E-05,0.099595142
measure,79,208,3.48E-05,3.13E-05,0.101108689
40,790,2085,0.000347726,0.000314079,0.101465047
d,3087,8147,0.001358773,0.001227242,0.101734564
have,9787,25826,0.004307844,0.003890357,0.101911729
tongue,67,176,2.95E-05,2.65E-05,0.102794168
good,1099,2896,0.000483736,0.000436245,0.103109043
cellpadding,53,139,2.33E-05,2.09E-05,0.103400791
tr,555,1461,0.000244289,0.000220081,0.10390677
calendar,80,210,3.52E-05,3.16E-05,0.104063132
33,330,868,0.000145253,0.000130753,0.104406393
behalf,164,431,7.22E-05,6.49E-05,0.104494661
contact,1671,4392,0.000735507,0.000661599,0.105749275
copy,865,2271,0.000380738,0.000342097,0.106721512
gone,110,288,4.84E-05,4.34E-05,0.107437959
twice,54,141,2.38E-05,2.12E-05,0.107692249
leading,216,566,9.51E-05,8.53E-05,0.107750372
even,1305,3423,0.000574409,0.000515631,0.107750992
marginbottom,75,196,3.30E-05,2.95E-05,0.108170362
partnership,120,314,5.28E-05,4.73E-05,0.108196455
ten,186,487,8.19E-05,7.34E-05,0.108347204
thanks,2028,5312,0.000892644,0.000800185,0.109215779
completely,179,468,7.88E-05,7.05E-05,0.109708133
inside,123,321,5.41E-05,4.84E-05,0.110839227
willing,143,373,6.29E-05,5.62E-05,0.111651177
39,274,715,0.000120604,0.000107706,0.112124656
focused,70,182,3.08E-05,2.74E-05,0.112866519
fontweight,126,328,5.55E-05,4.94E-05,0.113364901
old,725,1890,0.000319116,0.000284704,0.11372544
naturally,72,187,3.17E-05,2.82E-05,0.114003269
throughout,161,419,7.09E-05,6.31E-05,0.114090005
der,842,2192,0.000370615,0.000330197,0.115144429
bei,189,491,8.32E-05,7.40E-05,0.116085543
offered,151,392,6.65E-05,5.90E-05,0.116421974
art,168,436,7.39E-05,6.57E-05,0.116906648
ibm,125,324,5.50E-05,4.88E-05,0.117563627
onze,80,207,3.52E-05,3.12E-05,0.118007865
to,61406,159454,0.027028455,0.024019709,0.118010833
guerra,75,194,3.30E-05,2.92E-05,0.118089186
abroad,70,181,3.08E-05,2.73E-05,0.118181766
re,2556,6632,0.001125049,0.000999026,0.118688496
heavy,87,225,3.83E-05,3.39E-05,0.118772371
establish,72,186,3.17E-05,2.80E-05,0.119180913
base,260,673,0.000114442,0.000101379,0.120084168
aan,93,240,4.09E-05,3.62E-05,0.121074766
remote,105,271,4.62E-05,4.08E-05,0.121310366
technologies,223,576,9.82E-05,8.68E-05,0.122004657
strong,368,951,0.000161979,0.000143256,0.12203068
action,442,1142,0.000194551,0.000172028,0.122367586
pipe,51,131,2.24E-05,1.97E-05,0.123041993
alternative,159,410,7.00E-05,6.18E-05,0.123136313
lives,106,273,4.67E-05,4.11E-05,0.123411498
touch,113,291,4.97E-05,4.38E-05,0.123677554
treated,65,167,2.86E-05,2.52E-05,0.124030691
promised,53,136,2.33E-05,2.05E-05,0.124214862
enquiries,67,172,2.95E-05,2.59E-05,0.124938751
instruction,93,239,4.09E-05,3.60E-05,0.125137525
photos,74,190,3.26E-05,2.86E-05,0.12520117
corporate,275,708,0.000121044,0.000106651,0.125485245
broadband,102,262,4.49E-05,3.95E-05,0.125898846
sorry,215,553,9.46E-05,8.33E-05,0.126121993
catch,64,164,2.82E-05,2.47E-05,0.126482324
organizations,118,303,5.19E-05,4.56E-05,0.126613051
pass,188,483,8.28E-05,7.28E-05,0.127050216
less,626,1610,0.00027554,0.000242526,0.127132183
or,11723,30158,0.005159994,0.004542918,0.127339573
situa,123,315,5.41E-05,4.75E-05,0.129321852
number,1770,4538,0.000779083,0.000683592,0.130577501
provide,986,2527,0.000433998,0.00038066,0.130809583
friendly,53,135,2.33E-05,2.03E-05,0.131250284
attention,459,1175,0.000202033,0.000176999,0.13159379
add,429,1097,0.000188829,0.000165249,0.132634454
not,8771,22424,0.003860642,0.003377889,0.133545399
starting,242,617,0.000106519,9.29E-05,0.134974536
mensagem,132,336,5.81E-05,5.06E-05,0.135454406
pakket,134,341,5.90E-05,5.14E-05,0.135752519
tinham,58,147,2.55E-05,2.21E-05,0.136527208
palavras,69,175,3.04E-05,2.64E-05,0.136747309
worst,60,152,2.64E-05,2.29E-05,0.137145901
disc,60,152,2.64E-05,2.29E-05,0.137145901
design,318,809,0.000139971,0.000121866,0.137462526
spent,145,368,6.38E-05,5.54E-05,0.13858248
six,261,663,0.000114882,9.99E-05,0.13871278
llc,114,289,5.02E-05,4.35E-05,0.139057521
cutting,68,172,2.99E-05,2.59E-05,0.139271413
hey,143,362,6.29E-05,5.45E-05,0.141054174
keeps,54,136,2.38E-05,2.05E-05,0.142145518
estava,172,435,7.57E-05,6.55E-05,0.142388536
give,836,2117,0.000367974,0.000318899,0.142719756
see,1912,4836,0.000841586,0.000728482,0.144141029
limit,159,401,7.00E-05,6.04E-05,0.144974502
nu,123,310,5.41E-05,4.67E-05,0.144989353
channel,51,128,2.24E-05,1.93E-05,0.145079272
record,211,532,9.29E-05,8.01E-05,0.145786688
risk,740,1868,0.000325718,0.00028139,0.145807916
already,661,1666,0.000290946,0.000250962,0.147290833
print,249,627,0.0001096,9.44E-05,0.147320476
forces,65,163,2.86E-05,2.46E-05,0.147336546
dont,884,2227,0.000389101,0.000335469,0.147900053
4,3585,9034,0.001577973,0.001360857,0.147925595
geek,121,304,5.33E-05,4.58E-05,0.148026153
payment,559,1406,0.000246049,0.000211796,0.149254371
financial,905,2276,0.000398345,0.00034285,0.149618308
stake,58,145,2.55E-05,2.18E-05,0.149630253
ideal,60,150,2.64E-05,2.26E-05,0.14983333
import,93,233,4.09E-05,3.51E-05,0.149866934
take,1516,3811,0.000667282,0.000574078,0.150204149
receipt,239,600,0.000105198,9.04E-05,0.150254913
handling,148,371,6.51E-05,5.59E-05,0.150772433
fit,111,278,4.89E-05,4.19E-05,0.150834706
je,388,974,0.000170782,0.000146721,0.150903222
adresse,74,185,3.26E-05,2.79E-05,0.150957407
launch,78,195,3.43E-05,2.94E-05,0.151206726
smart,127,318,5.59E-05,4.79E-05,0.151469202
giving,182,456,8.01E-05,6.87E-05,0.151729895
setup,96,240,4.23E-05,3.62E-05,0.152077983
selected,306,765,0.000134689,0.000115237,0.154729457
me,3822,9557,0.001682291,0.00143964,0.155663245
un,659,1647,0.000290065,0.0002481,0.155695231
designed,238,594,0.000104758,8.95E-05,0.156041405
83,70,174,3.08E-05,2.62E-05,0.156201216
cold,68,169,2.99E-05,2.55E-05,0.156207722
manner,68,169,2.99E-05,2.55E-05,0.156207722
alberta,62,154,2.73E-05,2.32E-05,0.156229668
wont,217,541,9.55E-05,8.15E-05,0.156960583
22,780,1947,0.000343325,0.000293291,0.157016984
back,1120,2795,0.000492979,0.000421031,0.157414098
sources,315,785,0.00013865,0.00011825,0.157917733
postal,202,503,8.89E-05,7.58E-05,0.158013773
eye,89,221,3.92E-05,3.33E-05,0.158347691
famous,73,181,3.21E-05,2.73E-05,0.158853261
includes,400,995,0.000176064,0.000149884,0.159999226
1400,94,233,4.14E-05,3.51E-05,0.160308505
before,1403,3490,0.000617544,0.000525724,0.160692136
thing,449,1116,0.000197632,0.000168111,0.160896475
if,7917,19691,0.003484745,0.002966198,0.161063912
klik,113,280,4.97E-05,4.22E-05,0.161335381
lake,58,143,2.55E-05,2.15E-05,0.162907269
aus,114,282,5.02E-05,4.25E-05,0.163019908
boxes,54,133,2.38E-05,2.00E-05,0.163402041
permission,98,242,4.31E-05,3.65E-05,0.164149019
boas,71,175,3.13E-05,2.64E-05,0.164422347
branch,86,212,3.79E-05,3.19E-05,0.165265721
full,925,2287,0.000407148,0.000344507,0.166615547
20,3120,7714,0.001373299,0.001162016,0.166927243
www,1974,4879,0.000868876,0.000734959,0.167175612
dire,51,125,2.24E-05,1.88E-05,0.167613158
havent,96,236,4.23E-05,3.56E-05,0.168429006
td,628,1549,0.00027642,0.000233337,0.168773384
conclusion,77,189,3.39E-05,2.85E-05,0.168878747
220,56,137,2.46E-05,2.06E-05,0.170083935
corpo,84,206,3.70E-05,3.10E-05,0.17017398
how,2944,7253,0.001295831,0.001092572,0.170473976
amazon,78,191,3.43E-05,2.88E-05,0.171243616
write,468,1151,0.000205995,0.000173383,0.171437035
retirement,50,122,2.20E-05,1.84E-05,0.171716503
blue,87,213,3.83E-05,3.21E-05,0.171967333
tell,416,1022,0.000183106,0.000153951,0.172403772
tests,70,171,3.08E-05,2.58E-05,0.17294843
u,2440,5990,0.00107399,0.000902317,0.173993053
