ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
computer,966.0,2744.0,0.0004251943965892895,0.00041334856777884647,0.028188001464400873
backup,61.0,173.0,2.6849749681104203e-05,2.6060241335911238e-05,0.028758436970781013
create,288.0,816.0,0.00012676603128127886,0.00012291998225493395,0.03056465778145663
non,449.0,1269.0,0.00019763176404616044,0.00019115864887440094,0.0331313515776964
surprised,62.0,175.0,2.7289909511941976e-05,2.6361515802222352e-05,0.03336769337251804
year,1207.0,3409.0,0.000531272915821193,0.0005135223278272914,0.03391740599612951
able,561.0,1584.0,0.0002469296650999911,0.00023860937731840117,0.03413509460828429
major,514.0,1451.0,0.00022624215305061573,0.00021857462530871217,0.034324049068140905
costs,253.0,714.0,0.00011136043720195677,0.00010755498447306719,0.03445507935699963
teach,128.0,361.0,5.634045834723505e-05,5.4380041169155824e-05,0.03478719278584842
youd,53.0,149.0,2.3328471034402012e-05,2.244494774017789e-05,0.03699228850952988
sample,118.0,332.0,5.193886003885731e-05,5.001156140764469e-05,0.0370853621886344
regardless,69.0,194.0,3.0371028327806393e-05,2.922362323217792e-05,0.037260957445176296
then,1400.0,3939.0,0.0006162237631728833,0.0005933600613997362,0.03774632163203236
request,696.0,1957.0,0.00030635124226309056,0.0002947970652854237,0.03831757624881009
person,552.0,1552.0,0.00024296822662245115,0.00023378898585742336,0.03835081981389911
better,628.0,1765.0,0.00027642037376612193,0.00026587471651955683,0.038754628867065447
under,848.0,2383.0,0.0003732555365504322,0.0003589685266096906,0.03892221536816124
above,692.0,1944.0,0.00030459060293973946,0.0002928387812544014,0.03921505342445792
spam,425.0,1193.0,0.00018706792810605386,0.00017971021915457865,0.03990846813157224
investments,139.0,390.0,6.118221648645056e-05,5.874852093066695e-05,0.039924614080752804
finding,113.0,317.0,4.973806088466844e-05,4.775200291031134e-05,0.03993005480178376
having,469.0,1316.0,0.0002064349606629159,0.0001982385988327121,0.0403147523288146
documents,236.0,662.0,0.00010387772007771461,9.972184834897827e-05,0.040432359902015096
ask,367.0,1029.0,0.000161538657917463,0.00015500571291706742,0.041023240511740756
virtual,181.0,507.0,7.966892938163706e-05,7.637307720986704e-05,0.04171460686112907
solo,54.0,151.0,2.3768630865239785e-05,2.2746222206489e-05,0.04215451522468897
attempts,67.0,187.0,2.9490708666130844e-05,2.8169162600089027e-05,0.04430992741135032
commercial,311.0,869.0,0.00013688970739054765,0.0001309037556121784,0.04438161130564161
entitled,62.0,173.0,2.7289909511941976e-05,2.6060241335911238e-05,0.04443964546927734
10px,81.0,226.0,3.5652946297859676e-05,3.4044014693155724e-05,0.04488898113911517
personally,76.0,212.0,3.345214714367081e-05,3.193509342897793e-05,0.04503256303661388
00,3774.0,10538.0,0.0016611632015817585,0.0015874151629932521,0.0453831212006658
south,379.0,1058.0,0.00016682057588751628,0.00015937419267857855,0.04538561905201838
einem,75.0,209.0,3.301198731283304e-05,3.1483181729511264e-05,0.04599056035497709
proof,89.0,248.0,3.9174224944561867e-05,3.735803382257796e-05,0.04626162668097517
with,12532.0,34961.0,0.005516083000058981,0.0052664283083514035,0.04630702217725443
defense,60.0,167.0,2.640958985026643e-05,2.51564179369779e-05,0.04679835849673719
visual,102.0,284.0,4.4896302745452925e-05,4.2780974216177985e-05,0.04718521922755755
reason,310.0,863.0,0.0001364495475597099,0.00012999993221324507,0.04806011718915531
seeking,110.0,306.0,4.8417581392155116e-05,4.609499334560022e-05,0.048139562526207234
seen,308.0,857.0,0.00013556922789803434,0.00012909610881431174,0.0485581742683003
coming,252.0,701.0,0.000110920277371119,0.00010559670044204497,0.04873425010078316
work,2305.0,6412.0,0.0010145684100810687,0.0009658859389934269,0.0491232096358136
ihr,443.0,1232.0,0.0001949908050611338,0.00018558507124764536,0.04918046399583224
hand,291.0,808.0,0.00012808651077379218,0.00012171488438968949,0.050619154216686536
id,734.0,2037.0,0.000323077315834926,0.0003068480439378682,0.05137581905357009
tu,82.0,227.0,3.609310612869745e-05,3.419465192631128e-05,0.05253699656416222
radio,125.0,346.0,5.501997885472173e-05,5.2120482671822475e-05,0.05314580080310511
got,500.0,1385.0,0.0002200799154188869,0.00020863256792044547,0.05316792270721277
marco,59.0,163.0,2.5969430019428653e-05,2.4553869004355675e-05,0.053915269127258005
may,3201.0,8860.0,0.001408951618511714,0.0013346458857582287,0.054140406278279096
numerous,89.0,246.0,3.9174224944561867e-05,3.705675935626685e-05,0.054146906868780646
cycle,50.0,138.0,2.200799154188869e-05,2.078793817546677e-05,0.0544850919547798
offices,84.0,232.0,3.6973425790373e-05,3.494783809208906e-05,0.05481764794289535
av,58.0,160.0,2.552927018859088e-05,2.4101957304889008e-05,0.055302835488363324
law,256.0,707.0,0.0001126809166944701,0.0001065005238409783,0.05589982707598707
careful,53.0,146.0,2.3328471034402012e-05,2.199303604071122e-05,0.056455922766343564
del,174.0,480.0,7.658781056577264e-05,7.230587191466702e-05,0.05676962085229242
are,11666.0,32187.0,0.005134904586553469,0.004848560623577891,0.05736788106178144
directory,345.0,951.0,0.00015185514163903197,0.00014325600873093402,0.05790112673269446
answer,340.0,937.0,0.0001496543424848431,0.00014114708746675625,0.05812574141845475
p,2829.0,7796.0,0.0012452121614400622,0.001174367869680717,0.05852750072326848
based,1145.0,3155.0,0.000503983006309251,0.0004752604706057801,0.058559866113205884
feeling,72.0,198.0,3.1691507820319716e-05,2.9826172164800146e-05,0.05875126973047645
via,746.0,2054.0,0.00032835923380497925,0.0003094088769015126,0.05925866497888593
tx,221.0,608.0,9.727532261514801e-05,9.158743775857822e-05,0.05961948298710779
asking,208.0,572.0,9.155324481425696e-05,8.616449736497819e-05,0.059986990825614116
auto,369.0,1015.0,0.00016241897757913855,0.00015289679165288964,0.060035123869401234
keeping,91.0,250.0,4.005454460623742e-05,3.765930828888907e-05,0.06011395735937889
war,176.0,483.0,7.74681302274482e-05,7.275778361413369e-05,0.06190602780913615
20px,93.0,255.0,4.0934864267912965e-05,3.841249445466685e-05,0.06203467953424913
neither,93.0,255.0,4.0934864267912965e-05,3.841249445466685e-05,0.06203467953424913
these,2799.0,7686.0,0.0012320073665149289,0.0011577977740336056,0.062073132641518744
exchange,392.0,1076.0,0.00017254265368840733,0.00016208566287537857,0.06214780988485914
tips,147.0,403.0,6.470349513315275e-05,6.070680496168919e-05,0.0627579065062901
fuel,88.0,241.0,3.87340651137241e-05,3.6303573190489065e-05,0.06311976503196652
really,758.0,2078.0,0.00033364115177503256,0.00031302417049724595,0.06358880990950806
stay,175.0,479.0,7.702797039661042e-05,7.215523468151146e-05,0.06448367140948066
8,1655.0,4533.0,0.0007284645200365157,0.0006828385778941367,0.06458883823800926
many,1577.0,4316.0,0.0006941320532311693,0.0006501502982993809,0.06536134364013292
world,1223.0,3347.0,0.0005383154731145973,0.0005041828193716469,0.06538031071952838
deep,78.0,213.0,3.433246680534636e-05,3.208573066213349e-05,0.06570018915334362
ensure,222.0,607.0,9.771548244598578e-05,9.143680052542267e-05,0.06571662438318508
figure,111.0,303.0,4.885774122299289e-05,4.5643081646133556e-05,0.06664916179258422
places,126.0,344.0,5.54601386855595e-05,5.1819208205511364e-05,0.06665996284592611
involved,275.0,751.0,0.0001210439534803878,0.00011312856209982277,0.06705570358567797
faith,68.0,185.0,2.993086849696862e-05,2.7867888133777916e-05,0.06902482563095874
2,5124.0,13973.0,0.002255378973212753,0.0021048540588825882,0.0690401905740708
management,830.0,2263.0,0.00036533265959535225,0.0003408920586310239,0.06904675738784678
deze,119.0,324.0,5.237901986969508e-05,4.880646354240024e-05,0.06927301681414397
water,139.0,378.0,6.118221648645056e-05,5.6940874132800276e-05,0.07064597119784408
method,330.0,898.0,0.00014525274417646536,0.00013527223537368956,0.0706816339040366
why,745.0,2027.0,0.0003279190739741415,0.0003053416716063126,0.0711106918216399
select,228.0,619.0,0.00010035644143101243,9.324444732328935e-05,0.07275151692762175
moving,136.0,369.0,5.986173699393724e-05,5.558513903440027e-05,0.07285829537127204
off,848.0,2300.0,0.0003732555365504322,0.0003464656362577795,0.07427304526400302
busy,54.0,146.0,2.3768630865239785e-05,2.199303604071122e-05,0.07438657882009102
detected,192.0,520.0,8.451068752085258e-05,7.833136124088927e-05,0.075007841988451
capable,50.0,135.0,2.200799154188869e-05,2.03360264760001e-05,0.07544458613613053
because,1400.0,3791.0,0.0006162237631728833,0.0005710657508927139,0.07597768743733335
het,193.0,522.0,8.495084735169035e-05,7.863263570720038e-05,0.07635158529224782
promote,87.0,235.0,3.829390528288632e-05,3.539974979155573e-05,0.07650752422767049
much,1253.0,3389.0,0.0005515202680397306,0.0005105095831641803,0.07712379632384656
display,274.0,740.0,0.00012060379364955002,0.00011147155253511166,0.07806784350750638
else,434.0,1171.0,0.00019102936658359383,0.00017639620002515643,0.07926266201893066
almost,281.0,758.0,0.00012368491246541444,0.00011418302273191166,0.07926748942914562
52,151.0,407.0,6.646413445650385e-05,6.130935389431142e-05,0.07948455799255512
way,1523.0,4106.0,0.0006703634223659295,0.0006185164793367141,0.08037130167305982
information,4317.0,11635.0,0.0019001699897266695,0.0017526642077648974,0.08076204879116372
announced,208.0,560.0,9.155324481425696e-05,8.435685056711152e-05,0.08094338810041514
finance,224.0,603.0,9.859580210766134e-05,9.083425159280044e-05,0.08113467711836374
officials,99.0,266.0,4.357582325293961e-05,4.006950401937798e-05,0.08192578109172195
co,528.0,1420.0,0.00023240439068234457,0.00021390487108088993,0.08257706138632284
cooperation,127.0,341.0,5.5900298516397274e-05,5.13672965060447e-05,0.0830183034447269
een,262.0,704.0,0.00011532187567949674,0.00010604861214151163,0.0830780884530246
requirements,339.0,911.0,0.00014921418265400534,0.00013723051940471177,0.08313943798989683
subscribe,114.0,306.0,5.0178220715506215e-05,4.609499334560022e-05,0.08314736791948327
6,1948.0,5236.0,0.0008574313504719834,0.0007887365528024928,0.0834073002547531
ability,280.0,752.0,0.00012324475263457668,0.00011327919933297833,0.08360886061635837
34,339.0,910.0,0.00014921418265400534,0.00013707988217155623,0.08422978599865845
factor,68.0,182.0,2.993086849696862e-05,2.7415976434311245e-05,0.08480312824032321
each,1484.0,3983.0,0.0006531971889632563,0.0005999880996585807,0.08483368474946693
realize,93.0,249.0,4.0934864267912965e-05,3.750867105573352e-05,0.0852341255436957
fully,216.0,579.0,9.507452346095914e-05,8.72189579970671e-05,0.0853022931721676
tinha,174.0,466.0,7.658781056577264e-05,7.019695065048923e-05,0.08596034495456274
upgrade,142.0,380.0,6.250269597896388e-05,5.7242148599111394e-05,0.08647306599603231
experts,120.0,321.0,5.281917970053286e-05,4.835455184293357e-05,0.08659990609488878
telling,73.0,195.0,3.2131667651157485e-05,2.9374260465333475e-05,0.0868939970888449
certain,377.0,1009.0,0.00016594025622584073,0.0001519929682539563,0.08724404004750894
straight,69.0,184.0,3.0371028327806393e-05,2.7717250900622357e-05,0.08838678340948511
strategies,164.0,438.0,7.21862122573949e-05,6.597910812213366e-05,0.0886262943937597
voor,148.0,395.0,6.514365496399052e-05,5.9501707096444736e-05,0.08915738593986418
capital,432.0,1154.0,0.00019014904692191828,0.00017383536706151197,0.08920870262519102
amounts,80.0,213.0,3.5212786467021906e-05,3.208573066213349e-05,0.09031018217332337
geen,86.0,229.0,3.785374545204855e-05,3.449592639262239e-05,0.09038653980529109
il,270.0,720.0,0.00011884315432619893,0.00010845880787200054,0.09063554590470739
register,342.0,912.0,0.00015053466214651865,0.00013738115663786734,0.0908025093729923
meet,293.0,781.0,0.00012896683043546773,0.00011764767909448947,0.09112084565212701
possa,112.0,298.0,4.929790105383067e-05,4.488989548035578e-05,0.0917183968914545
stanley,76.0,202.0,3.345214714367081e-05,3.042872109742237e-05,0.09184916241754973
connect,126.0,335.0,5.54601386855595e-05,5.0463473107111357e-05,0.092662583203316
players,99.0,263.0,4.357582325293961e-05,3.96175923199113e-05,0.09299035138836556
chten,158.0,420.0,6.954525327236826e-05,6.326763792533364e-05,0.09319818794270658
bis,146.0,388.0,6.426333530231497e-05,5.844724646435584e-05,0.09334109253843026
mutual,69.0,183.0,3.0371028327806393e-05,2.75666136674668e-05,0.09364612062487312
la,1346.0,3579.0,0.0005924551323076436,0.000539130657463736,0.09415054416400365
nice,212.0,563.0,9.331388413760805e-05,8.480876226657819e-05,0.09450728689971642
sea,56.0,148.0,2.4648950526915334e-05,2.229431050702233e-05,0.09629350914386667
kind,405.0,1074.0,0.00017826473148929839,0.00016178438840906746,0.0964371054664319
zum,96.0,254.0,4.225534376042629e-05,3.8261857221511295e-05,0.09686728747740317
und,1364.0,3614.0,0.0006003780092627234,0.0005444029606241804,0.0976988052269507
allow,363.0,961.0,0.0001597780185941119,0.0001447623810624896,0.09804687823686527
soon,515.0,1362.0,0.00022668231288145352,0.00020516791155786768,0.09926035134231857
failure,94.0,248.0,4.137502409875074e-05,3.735803382257796e-05,0.09959514162955214
measure,79.0,208.0,3.477262663618413e-05,3.133254449635571e-05,0.10110868931763825
40,790.0,2085.0,0.0003477262663618413,0.00031407863112933485,0.10146504706918934
d,3087.0,8147.0,0.0013587733977962078,0.0012272415385183172,0.10173456360994475
have,9787.0,25826.0,0.004307844264409292,0.003890357183475397,0.10191172891139763
tongue,67.0,176.0,2.9490708666130844e-05,2.6512153035377908e-05,0.10279416769562846
good,1099.0,2896.0,0.0004837356540907134,0.00043624542721849103,0.10310904343958296
cellpadding,53.0,139.0,2.3328471034402012e-05,2.0938575408622326e-05,0.10340079050924487
tr,555.0,1461.0,0.00024428870611496446,0.00022008099764026775,0.10390676956072596
calendar,80.0,210.0,3.5212786467021906e-05,3.163381896266682e-05,0.10406313163941457
33,330.0,868.0,0.00014525274417646536,0.00013075311837902287,0.10440639348333798
behalf,164.0,431.0,7.21862122573949e-05,6.492464749004477e-05,0.10449466099758276
contact,1671.0,4392.0,0.0007355070773299201,0.0006615987280192032,0.10574927508307289
copy,865.0,2271.0,0.00038073825367467435,0.00034209715649626834,0.10672151179743136
gone,110.0,288.0,4.8417581392155116e-05,4.3383523148800214e-05,0.1074379591924119
twice,54.0,141.0,2.3768630865239785e-05,2.1239849874933437e-05,0.10769224893143946
leading,216.0,566.0,9.507452346095914e-05,8.526067396604486e-05,0.10775037198295384
even,1305.0,3423.0,0.0005744085792432948,0.0005156312490914691,0.1077509923072355
marginbottom,75.0,196.0,3.301198731283304e-05,2.9524897698489034e-05,0.10817036191285954
partnership,120.0,314.0,5.281917970053286e-05,4.7300091210844675e-05,0.10819645456658422
ten,186.0,487.0,8.186972853582593e-05,7.336033254675591e-05,0.10834720411007143
thanks,2028.0,5312.0,0.0008926441369390053,0.000800184982522315,0.10921577892805553
completely,179.0,468.0,7.878860971996151e-05,7.049822511680034e-05,0.10970813307867816
inside,123.0,321.0,5.413965919304618e-05,4.835455184293357e-05,0.11083922726759224
willing,143.0,373.0,6.294285580980166e-05,5.61876879670225e-05,0.11165117664947409
39,274.0,715.0,0.00012060379364955002,0.00010770562170622274,0.11212465640293341
focused,70.0,182.0,3.081118815864417e-05,2.7415976434311245e-05,0.1128665192981824
fontweight,126.0,328.0,5.54601386855595e-05,4.940901247502247e-05,0.11336490113302931
old,725.0,1890.0,0.00031911587735738604,0.0002847043706640014,0.11372543977853783
naturally,72.0,187.0,3.1691507820319716e-05,2.8169162600089027e-05,0.1140032685966578
throughout,161.0,419.0,7.086573276488159e-05,6.311700069217808e-05,0.11409000519102068
der,842.0,2192.0,0.00037061457756540556,0.0003301968150769794,0.11514442920453809
bei,189.0,491.0,8.319020802833925e-05,7.396288147937814e-05,0.11608554286748354
offered,151.0,392.0,6.646413445650385e-05,5.904979539697807e-05,0.11642197397233399
art,168.0,436.0,7.3946851580746e-05,6.567783365582254e-05,0.11690664804838931
ibm,125.0,324.0,5.501997885472173e-05,4.880646354240024e-05,0.11756362675579356
onze,80.0,207.0,3.5212786467021906e-05,3.118190726320015e-05,0.11800786538910586
to,61406.0,159454.0,0.027028454572424337,0.024019709375586073,0.1180108325628579
guerra,75.0,194.0,3.301198731283304e-05,2.922362323217792e-05,0.11808918567076976
abroad,70.0,181.0,3.081118815864417e-05,2.726533920115569e-05,0.11818176599331995
re,2556.0,6632.0,0.0011250485276213498,0.0009990261302876492,0.11868849619723745
heavy,87.0,225.0,3.829390528288632e-05,3.389337746000017e-05,0.11877237137936843
establish,72.0,186.0,3.1691507820319716e-05,2.801852536693347e-05,0.11918091269773783
base,260.0,673.0,0.00011444155601782119,0.00010137885791368938,0.12008416779082322
aan,93.0,240.0,4.0934864267912965e-05,3.615293595733351e-05,0.12107476585738991
remote,105.0,271.0,4.621678223796625e-05,4.0822690185155755e-05,0.12131036563632358
technologies,223.0,576.0,9.815564227682356e-05,8.676704629760043e-05,0.12200465653825392
strong,368.0,951.0,0.00016197881774830076,0.00014325600873093402,0.12203068039665385
action,442.0,1142.0,0.00019455064523029602,0.00017202772026364527,0.12236758636320295
pipe,51.0,131.0,2.2448151372726463e-05,1.9733477543377874e-05,0.12304199254405128
alternative,159.0,410.0,6.998541310320604e-05,6.176126559377808e-05,0.12313631341009366
lives,106.0,273.0,4.6656942068804024e-05,4.1123964651466866e-05,0.12341149787207481
touch,113.0,291.0,4.973806088466844e-05,4.383543484826688e-05,0.12367755352710652
treated,65.0,167.0,2.8610389004455298e-05,2.51564179369779e-05,0.12403069143247292
promised,53.0,136.0,2.3328471034402012e-05,2.0486663709155655e-05,0.12421486193431747
enquiries,67.0,172.0,2.9490708666130844e-05,2.5909604102755682e-05,0.12493875057566103
instruction,93.0,239.0,4.0934864267912965e-05,3.6002298724177954e-05,0.12513752531069527
photos,74.0,190.0,3.257182748199526e-05,2.8621074299555697e-05,0.12520116988116886
corporate,275.0,708.0,0.0001210439534803878,0.00010665116107413385,0.12548524488732127
broadband,102.0,262.0,4.4896302745452925e-05,3.946695508675575e-05,0.12589884633245876
sorry,215.0,553.0,9.463436363012136e-05,8.330238993502264e-05,0.1261219927057271
catch,64.0,164.0,2.8170229173617525e-05,2.4704506237511234e-05,0.1264823238201583
organizations,118.0,303.0,5.193886003885731e-05,4.5643081646133556e-05,0.1266130505994221
pass,188.0,483.0,8.275004819750148e-05,7.275778361413369e-05,0.12705021601601982
less,626.0,1610.0,0.0002755400541044464,0.00024252594538044564,0.12713218289145622
or,11723.0,30158.0,0.005159993696911222,0.004542917677505267,0.1273395733651561
situa,123.0,315.0,5.413965919304618e-05,4.745072844400023e-05,0.12932185163168053
number,1770.0,4538.0,0.0007790829005828596,0.0006835917640599144,0.13057750110602637
provide,986.0,2527.0,0.000433997593206045,0.00038066028818409074,0.1308095832145524
friendly,53.0,135.0,2.3328471034402012e-05,2.03360264760001e-05,0.13125028422314328
attention,459.0,1175.0,0.00020203336235453817,0.00017699874895777865,0.13159379017214812
add,429.0,1097.0,0.00018882856742940497,0.00016524904477164526,0.13263445439152685
not,8771.0,22424.0,0.003860641876278114,0.003377889316280194,0.13354539874526336
starting,242.0,617.0,0.00010651867906274126,9.294317285697824e-05,0.13497453581174015
mensagem,132.0,336.0,5.810109767058614e-05,5.061411034026691e-05,0.1354544060340326
pakket,134.0,341.0,5.898141733226169e-05,5.13672965060447e-05,0.13575251911506453
tinham,58.0,147.0,2.552927018859088e-05,2.2143673273866774e-05,0.1365272083848129
palavras,69.0,175.0,3.0371028327806393e-05,2.6361515802222352e-05,0.13674730892984918
worst,60.0,152.0,2.640958985026643e-05,2.2896859439644556e-05,0.13714590059129125
disc,60.0,152.0,2.640958985026643e-05,2.2896859439644556e-05,0.13714590059129125
design,318.0,809.0,0.00013997082620641207,0.00012186552162284504,0.13746252551010382
spent,145.0,368.0,6.382317547147721e-05,5.543450180124471e-05,0.13858248004723064
six,261.0,663.0,0.00011488171584865897,9.987248558213382e-05,0.13871277970406437
llc,114.0,289.0,5.0178220715506215e-05,4.353416038195577e-05,0.13905752118378978
cutting,68.0,172.0,2.993086849696862e-05,2.5909604102755682e-05,0.13927141300915888
hey,143.0,362.0,6.294285580980166e-05,5.453067840231138e-05,0.14105417449459912
keeps,54.0,136.0,2.3768630865239785e-05,2.0486663709155655e-05,0.1421455179880648
estava,172.0,435.0,7.57074909040971e-05,6.552719642266699e-05,0.14238853576721833
give,836.0,2117.0,0.00036797361858037893,0.0003188990225903127,0.1427197555318349
see,1912.0,4836.0,0.0008415855965618235,0.0007284816595402703,0.14414102884932395
limit,159.0,401.0,6.998541310320604e-05,6.0405530495378076e-05,0.14497450237173276
nu,123.0,310.0,5.413965919304618e-05,4.669754227822245e-05,0.14498935281802436
channel,51.0,128.0,2.2448151372726463e-05,1.9281565843911207e-05,0.1450792720846991
record,211.0,532.0,9.287372430677027e-05,8.013900803875595e-05,0.1457866883179307
risk,740.0,1868.0,0.0003257182748199526,0.00028139035153457913,0.14580791557966202
already,661.0,1666.0,0.0002909456481837685,0.0002509616304371568,0.14729083283714875
print,249.0,627.0,0.00010959979787860568,9.44495451885338e-05,0.14732047634556722
forces,65.0,163.0,2.8610389004455298e-05,2.4553869004355675e-05,0.1473365457037874
dont,884.0,2227.0,0.00038910129046059203,0.00033546911823742384,0.1479000530989461
4,3585.0,9034.0,0.0015779729935534192,0.0013608567643272956,0.14792559510964662
geek,121.0,304.0,5.325933953137063e-05,4.579371887928911e-05,0.14802615292813126
payment,559.0,1406.0,0.00024604934543831557,0.00021179594981671215,0.1492543713071213
financial,905.0,2276.0,0.0003983446469081853,0.0003428503426620461,0.14961830845120036
stake,58.0,145.0,2.552927018859088e-05,2.1842398807555663e-05,0.1496302529868475
ideal,60.0,150.0,2.640958985026643e-05,2.2595584973333444e-05,0.14983332956621612
import,93.0,233.0,4.0934864267912965e-05,3.5098475325244613e-05,0.14986693401640477
take,1516.0,3811.0,0.0006672823035500651,0.000574078495555825,0.1502041488767433
receipt,239.0,600.0,0.00010519819957022794,9.038233989333378e-05,0.15025491347085362
handling,148.0,371.0,6.514365496399052e-05,5.588641350071139e-05,0.15077243297496729
fit,111.0,278.0,4.885774122299289e-05,4.187715081724465e-05,0.1508347056208171
je,388.0,974.0,0.00017078201436505623,0.00014672066509351182,0.15090322232563666
adresse,74.0,185.0,3.257182748199526e-05,2.7867888133777916e-05,0.15095740735243754
launch,78.0,195.0,3.433246680534636e-05,2.9374260465333475e-05,0.15120672622221332
smart,127.0,318.0,5.5900298516397274e-05,4.7902640143466904e-05,0.15146920176506673
giving,182.0,456.0,8.010908921247484e-05,6.869057831893367e-05,0.1517298951127647
setup,96.0,240.0,4.225534376042629e-05,3.615293595733351e-05,0.15207798305177328
selected,306.0,765.0,0.00013468890823635878,0.00011523748336400057,0.154729457427936
me,3822.0,9557.0,0.0016822908734619715,0.0014396400372676515,0.1556632454500872
un,659.0,1647.0,0.00029006532852209293,0.00024809952300720124,0.15569523121379397
designed,238.0,594.0,0.00010475803973939017,8.947851649440044e-05,0.1560414052179949
83,70.0,174.0,3.081118815864417e-05,2.6210878569066793e-05,0.1562012160605689
cold,68.0,169.0,2.993086849696862e-05,2.5457692403289012e-05,0.15620772161550533
manner,68.0,169.0,2.993086849696862e-05,2.5457692403289012e-05,0.15620772161550533
alberta,62.0,154.0,2.7289909511941976e-05,2.319813390595567e-05,0.15622966785497258
wont,217.0,541.0,9.551468329179692e-05,8.149474313715595e-05,0.1569605834733983
22,780.0,1947.0,0.00034332466805346356,0.0002932906929538681,0.15701698436325684
back,1120.0,2795.0,0.0004929790105383067,0.0004210310666697798,0.15741409846913365
sources,315.0,785.0,0.00013865034671389876,0.00011825022802711169,0.15791773317912908
postal,202.0,503.0,8.891228582923031e-05,7.577052827724481e-05,0.15801377308549766
eye,89.0,221.0,3.9174224944561867e-05,3.329082852737794e-05,0.15834769090947295
famous,73.0,181.0,3.2131667651157485e-05,2.726533920115569e-05,0.15885326082914947
includes,400.0,995.0,0.00017606393233510952,0.0001498840469897785,0.1599992258921406
1400,94.0,233.0,4.137502409875074e-05,3.5098475325244613e-05,0.16030850471337918
before,1403.0,3490.0,0.0006175442426653967,0.0005257239437128914,0.16069213614888178
thing,449.0,1116.0,0.00019763176404616044,0.00016811115220160083,0.16089647456690803
if,7917.0,19691.0,0.0034847453807426553,0.002966197758066059,0.16106391228819195
klik,113.0,280.0,4.973806088466844e-05,4.217842528355576e-05,0.16133538097289465
lake,58.0,143.0,2.552927018859088e-05,2.1541124341244548e-05,0.16290726944990513
aus,114.0,282.0,5.0178220715506215e-05,4.2479699749866874e-05,0.16301990814455775
boxes,54.0,133.0,2.3768630865239785e-05,2.003475200968899e-05,0.16340204050364335
permission,98.0,242.0,4.3135663422101834e-05,3.645421042364462e-05,0.16414901850304298
boas,71.0,175.0,3.125134798948194e-05,2.6361515802222352e-05,0.16442234714401668
branch,86.0,212.0,3.785374545204855e-05,3.193509342897793e-05,0.16526572134148176
full,925.0,2287.0,0.00040714784352494077,0.00034450735222675723,0.16661554740481688
20,3120.0,7714.0,0.0013732986722138543,0.0011620156165619612,0.16692724315103766
www,1974.0,4879.0,0.0008688755060737655,0.0007349590605659591,0.1671756119916594
dire,51.0,125.0,2.2448151372726463e-05,1.8829654144444536e-05,0.1676131577121627
havent,96.0,236.0,4.225534376042629e-05,3.555038702471129e-05,0.16842900584882894
td,628.0,1549.0,0.00027642037376612193,0.0002333370741579567,0.1687733839227368
conclusion,77.0,189.0,3.3892306974508584e-05,2.8470437066400138e-05,0.16887874684809687
220,56.0,137.0,2.4648950526915334e-05,2.063730094231121e-05,0.1700839348518195
corpo,84.0,206.0,3.6973425790373e-05,3.10312700300446e-05,0.17017397968039863
how,2944.0,7253.0,0.001295830541986406,0.0010925718520772498,0.1704739756485628
amazon,78.0,191.0,3.433246680534636e-05,2.8771711532711253e-05,0.17124361552983697
write,468.0,1151.0,0.00020599480083207815,0.0001733834553620453,0.1714370352651992
retirement,50.0,122.0,2.200799154188869e-05,1.8377742444977866e-05,0.1717165031524354
blue,87.0,213.0,3.829390528288632e-05,3.208573066213349e-05,0.1719673333754848
tell,416.0,1022.0,0.0001831064896285139,0.00015395125228497854,0.17240377211393734
tests,70.0,171.0,3.081118815864417e-05,2.5758966869600126e-05,0.17294842954686346
u,2440.0,5990.0,0.0010739899872441682,0.0009023170266017822,0.1739930530165563
prefer,154.0,377.0,6.778461394901717e-05,5.679023689964472e-05,0.1741602358271438
ja,53.0,129.0,2.3328471034402012e-05,1.9432203077066762e-05,0.1745350736013636
encoding,73.0,178.0,3.2131667651157485e-05,2.681342750168902e-05,0.1749706438871219
spa,62.0,151.0,2.7289909511941976e-05,2.2746222206489e-05,0.17508173388170023
refer,140.0,342.0,6.162237631728834e-05,5.151793373920025e-05,0.17596795709461893
worlds,107.0,261.0,4.70971018996418e-05,3.931631785360019e-05,0.1764656272123033
employees,421.0,1030.0,0.00018530728878270278,0.000155156350150223,0.17653965085242806
moved,134.0,327.0,5.898141733226169e-05,4.9258375241866905e-05,0.17685759859175662
invitation,92.0,224.0,4.049470443707519e-05,3.374274022684461e-05,0.17759517931892527
grand,92.0,224.0,4.049470443707519e-05,3.374274022684461e-05,0.17759517931892527
barry,54.0,131.0,2.3768630865239785e-05,1.9733477543377874e-05,0.17782830154200416
installation,61.0,148.0,2.6849749681104203e-05,2.229431050702233e-05,0.17861483171588144
chat,163.0,397.0,7.174605242655713e-05,5.980298156275585e-05,0.1793358157705761
believed,50.0,121.0,2.200799154188869e-05,1.822710521182231e-05,0.17952060065994807
years,1159.0,2828.0,0.0005101452439409799,0.0004260020953639132,0.17986486414280467
assets,518.0,1260.0,0.00022800279237396683,0.00018980291377600092,0.18249316699240878
providing,185.0,449.0,8.142956870498815e-05,6.763611768684478e-05,0.18312532297987055
alle,189.0,458.0,8.319020802833925e-05,6.899185278524478e-05,0.184699773791898
750,131.0,317.0,5.766093783974837e-05,4.775200291031134e-05,0.1850277692034946
