ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
cabe a,92.0,169.0,9.433546305895043e-05,6.00825868931081e-05,0.4451750296884006
it all,138.0,254.0,0.00014150319458842566,9.0301639472482e-05,0.4451956731998363
p e,59.0,108.0,6.0497742613892126e-05,3.8395972689086835e-05,0.4453368736071906
os seus,59.0,108.0,6.0497742613892126e-05,3.8395972689086835e-05,0.4453368736071906
fontfamily arial,72.0,132.0,7.382775369830904e-05,4.692841106443946e-05,0.4454803934576307
in accordance,52.0,95.0,5.3320044337667636e-05,3.377423523577082e-05,0.4460165536957098
pelo menos,52.0,95.0,5.3320044337667636e-05,3.377423523577082e-05,0.4460165536957098
mailed to,84.0,154.0,8.613237931469388e-05,5.474981290851271e-05,0.4465545090771062
be taken,71.0,130.0,7.280236823027697e-05,4.6217374533160075e-05,0.4466288915589431
mais de,58.0,106.0,5.9472357145860055e-05,3.768493615780745e-05,0.4467360762517901
acordo com,58.0,106.0,5.9472357145860055e-05,3.768493615780745e-05,0.4467360762517901
c h,58.0,106.0,5.9472357145860055e-05,3.768493615780745e-05,0.4467360762517901
mero de,83.0,152.0,8.510699384666181e-05,5.403877637723332e-05,0.4475526756207517
feel that,70.0,128.0,7.17769827622449e-05,4.550633800188069e-05,0.44781112994094424
a d,89.0,163.0,9.125930665485422e-05,5.794947729926994e-05,0.44792240288416063
fill in,57.0,104.0,5.8446971677827984e-05,3.6973899626528064e-05,0.4481856110604782
ao longo,57.0,104.0,5.8446971677827984e-05,3.6973899626528064e-05,0.4481856110604782
and only,63.0,115.0,6.45992844860204e-05,4.0884600548564684e-05,0.4486465579662582
response to,251.0,461.0,0.00025737175247604957,0.00016389392045989843,0.44909708804569437
we appreciate,50.0,91.0,5.12692734016035e-05,3.235216217321205e-05,0.4492860887196621
the product,100.0,183.0,0.000102538546803207,6.50598426120638e-05,0.4493829387907258
para phishing,56.0,102.0,5.742158620979592e-05,3.626286309524868e-05,0.4496882452087763
the user,371.0,681.0,0.000380418008639898,0.00024210793890063086,0.45039037152839395
you well,173.0,317.0,0.00017739168596954811,0.00011269929020778265,0.4504244576888427
para o,295.0,541.0,0.00030248871306946064,0.00019233538171107385,0.45091801070703263
a de,165.0,302.0,0.00016918860222529155,0.00010736651622318726,0.45138809658904494
f sica,73.0,133.0,7.485313916634111e-05,4.7283929330079154e-05,0.45170031223470714
diferen a,54.0,98.0,5.537081527373178e-05,3.48407900326899e-05,0.4528649337033394
e a,552.0,1010.0,0.0005660127783537026,0.0003590734482960898,0.454073806567841
of her,65.0,118.0,6.665005542208455e-05,4.195115534548376e-05,0.45428462601692465
de acordo,59.0,107.0,6.0497742613892126e-05,3.804045442344714e-05,0.4544020672516384
ve been,118.0,215.0,0.00012099548522778425,7.643642711253398e-05,0.454526733308018
the bottom,118.0,215.0,0.00012099548522778425,7.643642711253398e-05,0.454526733308018
o est,70.0,127.0,7.17769827622449e-05,4.5150819736241e-05,0.4554850111386136
a trusted,70.0,127.0,7.17769827622449e-05,4.5150819736241e-05,0.4554850111386136
por isso,140.0,255.0,0.0001435539655244898,9.065715773812169e-05,0.45559783181772856
are currently,93.0,169.0,9.53608485269825e-05,6.00825868931081e-05,0.45587315151586705
gives you,52.0,94.0,5.3320044337667636e-05,3.341871697013113e-05,0.45629278510045124
you at,75.0,136.0,7.690391010240524e-05,4.835048412699823e-05,0.4565285695839044
es e,115.0,209.0,0.00011791932882368804,7.430331751869582e-05,0.45692116299410573
the results,195.0,355.0,0.00019995016626625365,0.00012620898430209097,0.4572256685784855
o mais,189.0,344.0,0.00019379785345806122,0.00012229828338005435,0.4573558841680935
posi o,166.0,302.0,0.00017021398769332362,0.00010736651622318726,0.4573950138273
please take,74.0,134.0,7.587852463437317e-05,4.7639447595718846e-05,0.45779169338055986
20 000,130.0,236.0,0.0001333001108441691,8.390231069096753e-05,0.4585756193102441
out more,79.0,143.0,8.100545197453353e-05,5.083911198647609e-05,0.4586408105415755
free of,62.0,112.0,6.357389901798833e-05,3.9818045751645606e-05,0.4586860077134818
que voc,248.0,451.0,0.00025429559607195333,0.0001603387378035015,0.45891595781723693
register for,146.0,265.0,0.00014970627833268223,9.421234039451861e-05,0.4592232065078058
the future,449.0,817.0,0.0004603980751463994,0.0002904584230276291,0.4593638094685817
k nnen,398.0,724.0,0.00040810341627676387,0.00025739522432313765,0.4594776855976165
prior to,196.0,356.0,0.00020097555173428572,0.00012656450256773067,0.4595245198930087
to that,240.0,436.0,0.0002460925123276968,0.0001550059638189061,0.4598685742135961
multi level,50.0,90.0,5.12692734016035e-05,3.199664390757236e-05,0.4600028352355391
quando a,61.0,110.0,6.254851354995626e-05,3.910700922036622e-05,0.4602524945540591
m quina,55.0,99.0,5.639620074176385e-05,3.51963082983296e-05,0.46102097904483164
with little,55.0,99.0,5.639620074176385e-05,3.51963082983296e-05,0.46102097904483164
o por,88.0,159.0,9.023392118682215e-05,5.652740423671117e-05,0.46116534107581425
from an,115.0,208.0,0.00011791932882368804,7.394779925305613e-05,0.461653492932976
o um,60.0,108.0,6.15231280819242e-05,3.8395972689086835e-05,0.46187294253533234
you were,235.0,426.0,0.00024096558498753643,0.00015145078116250918,0.46195370777020456
to help,479.0,869.0,0.0004911596391873615,0.0003089453728408931,0.4624070684474126
please email,76.0,137.0,7.792929557043731e-05,4.8706002392637924e-05,0.4624267606447244
ponto de,65.0,117.0,6.665005542208455e-05,4.159563707984407e-05,0.4625963417994811
um novo,54.0,97.0,5.537081527373178e-05,3.448527176705021e-05,0.46283383429640806
you again,54.0,97.0,5.537081527373178e-05,3.448527176705021e-05,0.46283383429640806
out the,496.0,899.0,0.0005085911921439067,0.0003196109208100839,0.46338051698910543
this is,2666.0,4836.0,0.0027336776577734983,0.0017192863326335548,0.46352282127829153
life and,58.0,104.0,5.9472357145860055e-05,3.6973899626528064e-05,0.4652872821410758
em contato,79.0,142.0,8.100545197453353e-05,5.0483593720836395e-05,0.46552254415985983
from all,216.0,390.0,0.0002214832610949271,0.00013865212359948022,0.4656973688825201
can unsubscribe,63.0,113.0,6.45992844860204e-05,4.01735640172853e-05,0.46576838832117545
you only,63.0,113.0,6.45992844860204e-05,4.01735640172853e-05,0.46576838832117545
e no,52.0,93.0,5.3320044337667636e-05,3.306319870449144e-05,0.4666757148425797
consci ncia,57.0,102.0,5.8446971677827984e-05,3.626286309524868e-05,0.46708747965225034
designed for,57.0,102.0,5.8446971677827984e-05,3.626286309524868e-05,0.46708747965225034
c rebro,83.0,149.0,8.510699384666181e-05,5.2972221580314244e-05,0.46712113845239883
es que,72.0,129.0,7.382775369830904e-05,4.586185626752038e-05,0.46798480956500726
fato de,77.0,138.0,7.895468103846938e-05,4.9061520658277624e-05,0.4682073248845936
e de,195.0,351.0,0.00019995016626625365,0.0001247869112395322,0.4684676536434709
com o,354.0,638.0,0.00036298645568335274,0.00022682065347812407,0.4685579454190264
express pharmacy,51.0,91.0,5.2294658869635565e-05,3.235216217321205e-05,0.46871351428566
quando se,51.0,91.0,5.2294658869635565e-05,3.235216217321205e-05,0.46871351428566
klicken sie,266.0,479.0,0.0002727525344965306,0.0001702932492414129,0.46884754395097455
it at,56.0,100.0,5.742158620979592e-05,3.5551826563969293e-05,0.4689542890815479
who want,66.0,118.0,6.767544089011662e-05,4.195115534548376e-05,0.4693281040645569
o para,161.0,289.0,0.00016508706035316326,0.00010274477876987125,0.4705782780995184
evolu o,50.0,89.0,5.12692734016035e-05,3.164112564193267e-05,0.4708356756796352
ao mesmo,50.0,89.0,5.12692734016035e-05,3.164112564193267e-05,0.4708356756796352
20 00,95.0,170.0,9.741161946304665e-05,6.043810515874779e-05,0.47112863321222975
it with,105.0,188.0,0.00010766547414336734,6.683743394026226e-05,0.4711599529023536
and can,239.0,429.0,0.0002450671268596647,0.00015251733595942826,0.47179087362576405
o do,358.0,643.0,0.000367087997555481,0.00022859824480632253,0.47199101353103645
please use,69.0,123.0,7.075159729421283e-05,4.3728746673682226e-05,0.4725937190948309
produ o,122.0,218.0,0.00012509702709991252,7.750298190945306e-05,0.47391505678413226
em que,224.0,401.0,0.00022968634483918368,0.00014256282452151687,0.47428623237111656
10 members,63.0,112.0,6.45992844860204e-05,3.9818045751645606e-05,0.47444050720554815
more details,97.0,173.0,9.946239039911079e-05,6.150465995566687e-05,0.4745423193214344
u n,82.0,146.0,8.408160837862974e-05,5.1905666783395166e-05,0.4751004387760906
m a,226.0,404.0,0.00023173711577524782,0.00014362937931843594,0.4757350925644616
e v,67.0,119.0,6.870082635814869e-05,4.2306673611123455e-05,0.4759054255231044
por uma,67.0,119.0,6.870082635814869e-05,4.2306673611123455e-05,0.4759054255231044
thank you,1223.0,2190.0,0.0012540464274032215,0.0007785850017509275,0.4761661157703626
assim como,110.0,196.0,0.0001127924014835277,6.96815800653798e-05,0.4761907462685384
seguran a,81.0,144.0,8.305622291059767e-05,5.119463025211578e-05,0.4765062744487682
d lares,57.0,101.0,5.8446971677827984e-05,3.5907344829608986e-05,0.4766741047503827
r a,157.0,280.0,0.00016098551848103498,9.954511437911402e-05,0.47690041307564474
the reports,52.0,92.0,5.3320044337667636e-05,3.2707680438851745e-05,0.4771675818920773
os dois,52.0,92.0,5.3320044337667636e-05,3.2707680438851745e-05,0.4771675818920773
when you,445.0,795.0,0.0004562965332742711,0.00028263702118355586,0.47763672350083475
doesn t,113.0,201.0,0.00011586855788762391,7.145917139357828e-05,0.4780266163733334
auf den,75.0,133.0,7.690391010240524e-05,4.7283929330079154e-05,0.4783773662785587
que as,155.0,276.0,0.00015893474754497084,9.812304131655525e-05,0.4784039841778196
in case,131.0,233.0,0.00013432549631220116,8.283575589404845e-05,0.4788233624350084
we were,159.0,283.0,0.00016303628941709912,0.0001006116691760331,0.47892929763563097
o de,1022.0,1824.0,0.0010479439483287755,0.0006484653165267999,0.47938973911753086
o ou,93.0,165.0,9.53608485269825e-05,5.866051383054933e-05,0.47942959181187544
cada um,51.0,90.0,5.2294658869635565e-05,3.199664390757236e-05,0.47943026080153717
look for,88.0,156.0,9.023392118682215e-05,5.546084943979209e-05,0.4798793030685694
you be,60.0,106.0,6.15231280819242e-05,3.768493615780745e-05,0.48008625991044
it you,83.0,147.0,8.510699384666181e-05,5.226118504903486e-05,0.48038280707865744
is quite,179.0,318.0,0.0001835439987777405,0.00011305480847342234,0.4812088018685125
as we,284.0,505.0,0.0002912094729211079,0.0001795367241480449,0.4815367031346518
s o,857.0,1526.0,0.0008787553461034839,0.0005425208733661714,0.48157574174587164
e o,426.0,758.0,0.0004368142093816618,0.0002694828453548872,0.48158596289881916
princ pio,105.0,186.0,0.00010766547414336734,6.612639740898288e-05,0.4816967478743353
is from,105.0,186.0,0.00010766547414336734,6.612639740898288e-05,0.4816967478743353
email is,398.0,708.0,0.00040810341627676387,0.00025170693207290256,0.48173752957004085
como o,137.0,243.0,0.0001404778091203936,8.639093855044537e-05,0.48175127940648393
years old,50.0,88.0,5.12692734016035e-05,3.1285607376292974e-05,0.4817871529019799
10 years,59.0,104.0,6.0497742613892126e-05,3.6973899626528064e-05,0.4821013968715837
to read,182.0,323.0,0.00018662015518183673,0.0001148323998016208,0.4822751507668987
com as,109.0,193.0,0.00011176701601549563,6.861502526846072e-05,0.48234346075776713
the ability,166.0,294.0,0.00017021398769332362,0.00010452237009806972,0.4839911949028839
a p,85.0,150.0,8.715776478272595e-05,5.332773984595394e-05,0.4840930317665447
offer a,76.0,134.0,7.792929557043731e-05,4.7639447595718846e-05,0.4841175783450738
with my,134.0,237.0,0.00013740165271629737,8.425782895660722e-05,0.48448003748886703
friends and,71.0,125.0,7.280236823027697e-05,4.443978320496161e-05,0.48500281754876584
o s,209.0,370.0,0.00021430556281870262,0.00013154175828668636,0.4851604889041069
us with,62.0,109.0,6.357389901798833e-05,3.875149095472653e-05,0.4851629404812646
the worlds,102.0,180.0,0.00010458931773927113,6.399328781514472e-05,0.48527320820220016
within two,53.0,93.0,5.434542980569971e-05,3.306319870449144e-05,0.48537650210440025
do mundo,106.0,187.0,0.00010869085961139941,6.648191567462257e-05,0.48580639607588194
visa mastercard,88.0,155.0,9.023392118682215e-05,5.51053311741524e-05,0.48619593290876745
have made,105.0,185.0,0.00010766547414336734,6.577087914334318e-05,0.48700707397279563
sobre o,122.0,215.0,0.00012509702709991252,7.643642711253398e-05,0.48759436254787336
o seu,178.0,314.0,0.00018251861330970844,0.00011163273541086357,0.48818370081745127
a o,204.0,360.0,0.00020917863547854226,0.00012798657563028944,0.4882494801947851
as your,69.0,121.0,7.075159729421283e-05,4.301771014240284e-05,0.48861806016019427
now i,134.0,236.0,0.00013740165271629737,8.390231069096753e-05,0.48865867513790684
won t,86.0,151.0,8.818315025075802e-05,5.368325811159363e-05,0.4891345280582778
com que,73.0,128.0,7.485313916634111e-05,4.550633800188069e-05,0.4892104870214398
to raise,81.0,142.0,8.305622291059767e-05,5.0483593720836395e-05,0.4902227069240868
show the,51.0,89.0,5.2294658869635565e-05,3.164112564193267e-05,0.49026310124563316
de a,85.0,149.0,8.715776478272595e-05,5.2972221580314244e-05,0.4906584919572204
sent wednesday,335.0,590.0,0.0003435041317907434,0.00020975577672741882,0.49140607713078405
e da,118.0,207.0,0.00012099548522778425,7.359228098741644e-05,0.4919470078812981
let us,143.0,251.0,0.000146630121928586,8.923508467556292e-05,0.4922916526500491
receive a,210.0,369.0,0.00021533094828673469,0.00013118624002104667,0.4925975656669968
de todos,50.0,87.0,5.12692734016035e-05,3.093008911065328e-05,0.4928598942240981
have it,79.0,138.0,8.100545197453353e-05,4.9061520658277624e-05,0.4935330702926075
long as,154.0,270.0,0.00015790936207693877,9.598993172271708e-05,0.4937268134063639
tipo de,87.0,152.0,8.920853571879009e-05,5.403877637723332e-05,0.4940860917603852
to reach,124.0,217.0,0.00012714779803597666,7.714746364381336e-05,0.49458666858729516
are pleased,86.0,150.0,8.818315025075802e-05,5.332773984595394e-05,0.4956571639895827
de que,365.0,640.0,0.00037426569583170555,0.00022753169000940346,0.4959594094559661
we look,94.0,164.0,9.638623399501458e-05,5.8304995564909635e-05,0.49599132120953754
n mero,180.0,315.0,0.00018456938424577258,0.00011198825367650326,0.49614498762935605
hallo phishing,204.0,357.0,0.00020917863547854226,0.00012692002083337036,0.49655258287167403
pr pria,118.0,206.0,0.00012099548522778425,7.323676272177674e-05,0.49672455577118985
get back,122.0,213.0,0.00012509702709991252,7.572539058125459e-05,0.4968189758011094
a i,126.0,220.0,0.0001291985689720408,7.821401844073244e-05,0.49690745504398115
o pr,85.0,148.0,8.715776478272595e-05,5.261670331467455e-05,0.49726734244960225
you or,101.0,176.0,0.00010356393227123906,6.257121475258595e-05,0.4976379067428628
r m,64.0,111.0,6.562466995405247e-05,3.9462527486005913e-05,0.4986986301404876
your ledger,72.0,125.0,7.382775369830904e-05,4.443978320496161e-05,0.4988008515260804
a vida,76.0,132.0,7.792929557043731e-05,4.692841106443946e-05,0.49884399749018815
and do,108.0,188.0,0.00011074163054746356,6.683743394026226e-05,0.49907517066385726
de trabalho,152.0,265.0,0.00015585859114087462,9.421234039451861e-05,0.4992351467206433
the potential,103.0,179.0,0.0001056147032073032,6.363776954950503e-05,0.5004225231085605
now if,71.0,123.0,7.280236823027697e-05,4.3728746673682226e-05,0.5007744236953554
d t,63.0,109.0,6.45992844860204e-05,3.875149095472653e-05,0.500917439973331
take your,63.0,109.0,6.45992844860204e-05,3.875149095472653e-05,0.500917439973331
e um,63.0,109.0,6.45992844860204e-05,3.875149095472653e-05,0.500917439973331
mesmo que,51.0,88.0,5.2294658869635565e-05,3.1285607376292974e-05,0.5012145784679779
o e,394.0,687.0,0.0004040018744046356,0.00024424104849446904,0.5016500969889426
to us,181.0,315.0,0.00018559476971380466,0.00011198825367650326,0.5016553950758486
m e,153.0,266.0,0.0001568839766089067,9.456785866015831e-05,0.50202388097444
the country,129.0,224.0,0.00013227472537613702,7.963609150329121e-05,0.5024662674389713
also include,54.0,93.0,5.537081527373178e-05,3.306319870449144e-05,0.503733980251417
tr s,186.0,323.0,0.000190721697053965,0.0001148323998016208,0.5039005089460857
build a,81.0,140.0,8.305622291059767e-05,4.977255718955701e-05,0.5041298994996638
to fill,77.0,133.0,7.895468103846938e-05,4.7283929330079154e-05,0.5043612079327511
n a,123.0,213.0,0.0001261224125679446,7.572539058125459e-05,0.5049178095561457
meant to,61.0,105.0,6.254851354995626e-05,3.732941789216776e-05,0.5055859145824694
the highest,80.0,138.0,8.20308374425656e-05,4.9061520658277624e-05,0.5059594119912285
program that,57.0,98.0,5.8446971677827984e-05,3.48407900326899e-05,0.5059980516759359
software that,53.0,91.0,5.434542980569971e-05,3.235216217321205e-05,0.5064714837028724
if this,494.0,856.0,0.0005065404212078426,0.00030432363538757714,0.5082040417738914
without the,109.0,188.0,0.00011176701601549563,6.683743394026226e-05,0.5082097194980827
de uma,481.0,833.0,0.0004932104101234257,0.0002961467152778642,0.5087353502648667
ncia do,82.0,141.0,8.408160837862974e-05,5.01280754551967e-05,0.509277126306028
so you,228.0,394.0,0.00023378788671131194,0.00014007419666203902,0.509396527372023
money for,93.0,160.0,9.53608485269825e-05,5.6882922502350864e-05,0.5096775905816167
think about,104.0,179.0,0.00010664008867533527,6.363776954950503e-05,0.5099942417864953
every day,137.0,236.0,0.0001404778091203936,8.390231069096753e-05,0.5106415692144171
ainda mais,55.0,94.0,5.639620074176385e-05,3.341871697013113e-05,0.5113775975863928
mais tarde,55.0,94.0,5.639620074176385e-05,3.341871697013113e-05,0.5113775975863928
day i,55.0,94.0,5.639620074176385e-05,3.341871697013113e-05,0.5113775975863928
few months,77.0,132.0,7.895468103846938e-05,4.692841106443946e-05,0.511751525687961
1 0,147.0,253.0,0.0001507316638007143,8.99461212068423e-05,0.511846334491259
up at,51.0,87.0,5.2294658869635565e-05,3.093008911065328e-05,0.512287319790096
check your,51.0,87.0,5.2294658869635565e-05,3.093008911065328e-05,0.512287319790096
to win,113.0,194.0,0.00011586855788762391,6.897054353410042e-05,0.5129755195819381
allows you,91.0,156.0,9.331007759091836e-05,5.546084943979209e-05,0.5130405835814363
use your,80.0,137.0,8.20308374425656e-05,4.8706002392637924e-05,0.513086375949132
se voc,116.0,199.0,0.00011894471429172011,7.07481348622989e-05,0.513869063033651
to its,181.0,311.0,0.00018559476971380466,0.0001105661806139445,0.5143212956922876
que se,351.0,604.0,0.00035991029927925656,0.00021473303244637452,0.5145877666480362
v rias,61.0,104.0,6.254851354995626e-05,3.6973899626528064e-05,0.5149045353152585
receipt of,173.0,297.0,0.00017739168596954811,0.0001055889248949888,0.5150020034591061
be sure,126.0,216.0,0.0001291985689720408,7.679194537817367e-05,0.5150228427346814
and should,191.0,328.0,0.00019584862439412536,0.00011660999112981927,0.5150610388308616
fax your,50.0,85.0,5.12692734016035e-05,3.0219052579373896e-05,0.515380123725658
pode ser,147.0,252.0,0.0001507316638007143,8.959060294120261e-05,0.5157631036387789
ncia de,208.0,357.0,0.00021328017735067054,0.00012692002083337036,0.51587916728277
it for,161.0,276.0,0.00016508706035316326,9.812304131655525e-05,0.5161501908066182
dispon veis,64.0,109.0,6.562466995405247e-05,3.875149095472653e-05,0.5164275799964805
informa es,114.0,195.0,0.00011689394335565597,6.932606179974011e-05,0.5166429824649501
sie k,85.0,145.0,8.715776478272595e-05,5.155014851775547e-05,0.5173600674482894
send us,67.0,114.0,6.870082635814869e-05,4.052908228292499e-05,0.5178182139154446
on my,332.0,569.0,0.00034042797538664724,0.00020228989314898527,0.5185037447152083
que s,95.0,162.0,9.741161946304665e-05,5.759395903363025e-05,0.5185272779551847
including but,77.0,131.0,7.895468103846938e-05,4.657289279879977e-05,0.5191968671345559
com uma,105.0,179.0,0.00010766547414336734,6.363776954950503e-05,0.5194752106117542
es de,322.0,551.0,0.0003301741207063265,0.0001958905643674708,0.5199962179345221
sie auf,115.0,196.0,0.00011791932882368804,6.96815800653798e-05,0.520260351783243
a one,104.0,177.0,0.00010664008867533527,6.292673301822564e-05,0.5210555186830381
thanks in,90.0,153.0,9.228469212288629e-05,5.4394294642873015e-05,0.5211794191617677
hier klicken,69.0,117.0,7.075159729421283e-05,4.159563707984407e-05,0.5214582842678358
the mailing,62.0,105.0,6.357389901798833e-05,3.732941789216776e-05,0.521592596638347
o mas,55.0,93.0,5.639620074176385e-05,3.306319870449144e-05,0.5217605273285213
this site,55.0,93.0,5.639620074176385e-05,3.306319870449144e-05,0.5217605273285213
com os,131.0,223.0,0.00013432549631220116,7.928057323765152e-05,0.5221552958520748
ledger sas,65.0,110.0,6.665005542208455e-05,3.910700922036622e-05,0.5227970613005737
condi es,106.0,180.0,0.00010869085961139941,6.399328781514472e-05,0.523382041945849
o processo,51.0,86.0,5.2294658869635565e-05,3.057457084501359e-05,0.5234840407883763
check or,85.0,144.0,8.715776478272595e-05,5.119463025211578e-05,0.5241483701214198
order you,61.0,103.0,6.254851354995626e-05,3.661838136088837e-05,0.5243108101964371
and 1,54.0,91.0,5.537081527373178e-05,3.235216217321205e-05,0.5248289618498891
to live,54.0,91.0,5.537081527373178e-05,3.235216217321205e-05,0.5248289618498891
e c,98.0,166.0,0.00010048777586714286,5.901603209618902e-05,0.5253266282892536
do not,1325.0,2257.0,0.0013586357451424926,0.0008024047255487869,0.5261135045563635
receive the,158.0,268.0,0.00016201090394906705,9.527889519143769e-05,0.5265679560672898
many people,124.0,210.0,0.00012714779803597666,7.465883578433551e-05,0.5269500383338416
next to,97.0,164.0,9.946239039911079e-05,5.8304995564909635e-05,0.5270898878782437
come in,96.0,162.0,9.843700493107872e-05,5.759395903363025e-05,0.5288927242855325
compared to,66.0,111.0,6.767544089011662e-05,3.9462527486005913e-05,0.5290153533635409
be much,56.0,94.0,5.742158620979592e-05,3.341871697013113e-05,0.5290849340384107
milh es,79.0,133.0,8.100545197453353e-05,4.7283929330079154e-05,0.529686953340765
por meio,79.0,133.0,8.100545197453353e-05,4.7283929330079154e-05,0.529686953340765
de suas,69.0,116.0,7.075159729421283e-05,4.124011881420438e-05,0.5298396641018578
until i,59.0,99.0,6.0497742613892126e-05,3.51963082983296e-05,0.5300433357514294
uma vez,82.0,138.0,8.408160837862974e-05,4.9061520658277624e-05,0.5303582322068261
respect to,181.0,306.0,0.00018559476971380466,0.00010878858928574603,0.5303826576608278
a look,161.0,272.0,0.00016508706035316326,9.670096825399646e-05,0.5306006413536438
order the,85.0,143.0,8.715776478272595e-05,5.083911198647609e-05,0.5309830689784543
a larger,52.0,87.0,5.3320044337667636e-05,3.093008911065328e-05,0.531344501945488
t o,432.0,731.0,0.0004429665221898542,0.0002598838521826155,0.5316738616347373
really is,65.0,109.0,6.665005542208455e-05,3.875149095472653e-05,0.5317008251719015
of 20,78.0,131.0,7.998006650650145e-05,4.657289279879977e-05,0.5319399118685807
me on,55.0,92.0,5.639620074176385e-05,3.2707680438851745e-05,0.5322523943780189
the ultimate,55.0,92.0,5.639620074176385e-05,3.2707680438851745e-05,0.5322523943780189
ou de,68.0,114.0,6.972621182618076e-05,4.052908228292499e-05,0.5324222916723367
a sua,234.0,395.0,0.00023994019951950436,0.0001404297149276787,0.5327458885384284
out on,146.0,246.0,0.00014970627833268223,8.745749334736445e-05,0.5328106304246336
see how,154.0,259.0,0.00015790936207693877,9.207923080068046e-05,0.5348829153012699
do trabalho,67.0,112.0,6.870082635814869e-05,3.9818045751645606e-05,0.5350878921640129
einstein a,54.0,90.0,5.537081527373178e-05,3.199664390757236e-05,0.5355457083657663
de d,54.0,90.0,5.537081527373178e-05,3.199664390757236e-05,0.5355457083657663
antes de,89.0,149.0,9.125930665485422e-05,5.2972221580314244e-05,0.5361336639515162
com this,73.0,122.0,7.485313916634111e-05,4.3373228408042534e-05,0.536162767642725
o paulo,57.0,95.0,5.8446971677827984e-05,3.377423523577082e-05,0.5362079370771434
under report,92.0,154.0,9.433546305895043e-05,5.474981290851271e-05,0.5365278072479344
0 1,92.0,154.0,9.433546305895043e-05,5.474981290851271e-05,0.5365278072479344
com a,382.0,643.0,0.00039169724878825073,0.00022859824480632253,0.5367079358281898
line of,82.0,137.0,8.408160837862974e-05,4.8706002392637924e-05,0.5374851961647297
este email,82.0,137.0,8.408160837862974e-05,4.8706002392637924e-05,0.5374851961647297
please visit,155.0,260.0,0.00015893474754497084,9.243474906632015e-05,0.5375025824845914
hi phishing,104.0,174.0,0.00010664008867533527,6.186017822130656e-05,0.5378802830968342
best tigen,284.0,477.0,0.0002912094729211079,0.00016958221271013351,0.53825355160429
o n,390.0,655.0,0.0003999003325325073,0.00023286446399399885,0.5389711152653046
os que,53.0,88.0,5.434542980569971e-05,3.1285607376292974e-05,0.5389725478851903
n vel,75.0,125.0,7.690391010240524e-05,4.443978320496161e-05,0.5390881421022182
name and,408.0,685.0,0.0004183572709570845,0.00024353001196318963,0.5393851822186214
up for,191.0,320.0,0.00019584862439412536,0.00011376584500470173,0.5395411070357676
for 1,81.0,135.0,8.305622291059767e-05,4.799496586135854e-05,0.5397683400031252
a user,203.0,340.0,0.0002081532500105102,0.00012087621031749558,0.5400613768255867
pontos livelo,65.0,108.0,6.665005542208455e-05,3.8395972689086835e-05,0.54068457879738
information to,171.0,286.0,0.00017534091503348397,0.00010167822397295218,0.5408190795401172
est o,267.0,447.0,0.0002737779199645627,0.00015891666474094273,0.5413103734684146
por um,130.0,217.0,0.0001333001108441691,7.714746364381336e-05,0.541479327509136
a 5,74.0,123.0,7.587852463437317e-05,4.3728746673682226e-05,0.5416101767407135
send a,351.0,587.0,0.00035991029927925656,0.00020868922193049974,0.5430029099847801
em rela,61.0,101.0,6.254851354995626e-05,3.5907344829608986e-05,0.5433930290051631
que nos,64.0,106.0,6.562466995405247e-05,3.768493615780745e-05,0.5436246509970665
processo de,67.0,111.0,6.870082635814869e-05,3.9462527486005913e-05,0.5438358750758028
we are,1929.0,3228.0,0.001977968567833863,0.0011476129614849287,0.5440206896626545
sur le,146.0,243.0,0.00014970627833268223,8.639093855044537e-05,0.5449411665232059
excited to,51.0,84.0,5.2294658869635565e-05,2.9863534313734203e-05,0.5462607496077443
our platform,54.0,89.0,5.537081527373178e-05,3.164112564193267e-05,0.5463785488098623
e mais,57.0,94.0,5.8446971677827984e-05,3.341871697013113e-05,0.5464841684818849
e com,69.0,114.0,7.075159729421283e-05,4.052908228292499e-05,0.5468161566239053
textalign center,81.0,134.0,8.305622291059767e-05,4.7639447595718846e-05,0.5470510147150874
1 4,129.0,214.0,0.00013227472537613702,7.608090884689429e-05,0.5475569676934973
we ll,167.0,277.0,0.0001712393731613557,9.847855958219494e-05,0.548943074357827
your way,71.0,117.0,7.280236823027697e-05,4.159563707984407e-05,0.5496389888683604
sie ihren,68.0,112.0,6.972621182618076e-05,3.9818045751645606e-05,0.549691969920905
to spend,65.0,107.0,6.665005542208455e-05,3.804045442344714e-05,0.5497497724418278
o muito,65.0,107.0,6.665005542208455e-05,3.804045442344714e-05,0.5497497724418278
pontos em,65.0,107.0,6.665005542208455e-05,3.804045442344714e-05,0.5497497724418278
access and,56.0,92.0,5.742158620979592e-05,3.2707680438851745e-05,0.5499597308300369
thing is,56.0,92.0,5.742158620979592e-05,3.2707680438851745e-05,0.5499597308300369
en el,56.0,92.0,5.742158620979592e-05,3.2707680438851745e-05,0.5499597308300369
pot a,50.0,82.0,5.12692734016035e-05,2.9152497782454817e-05,0.5501409268287765
should not,249.0,413.0,0.0002553209815399854,0.00014682904370919318,0.5503739971892747
make a,290.0,481.0,0.0002973617857293003,0.00017100428577269228,0.5507874024327544
o pode,100.0,165.0,0.000102538546803207,5.866051383054933e-05,0.5512735845537351
sie die,97.0,160.0,9.946239039911079e-05,5.6882922502350864e-05,0.5513610396477904
de forma,82.0,135.0,8.408160837862974e-05,4.799496586135854e-05,0.5518933391531169
